"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type"
"li-4330879527","linkedin","https://www.linkedin.com/jobs/view/4330879527","","Technischer Datenschutzkoordinator (m/w/d)","Diehl Defence","Röthenbach an der Pegnitz, Bavaria, Germany","2026-01-12","","","","","","",False,"","","","","","","https://de.linkedin.com/company/diehl-defence","","","","","","","","","","","",""
"li-4345336590","linkedin","https://www.linkedin.com/jobs/view/4345336590","","Manager Cyber Security Technology (w/m/d)","PwC Deutschland","Nuremberg, Bavaria, Germany","2026-01-12","","","","","","",False,"","","","","","","https://de.linkedin.com/company/pwc-deutschland","","","","","","","","","","","",""
"li-4203245030","linkedin","https://www.linkedin.com/jobs/view/4203245030","","Trainee Sicherheitsinfrastruktur (all genders)","adesso SE","Nuremberg, Bavaria, Germany","2026-01-11","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-se","","","","","","","","","","","",""
"li-4333779510","linkedin","https://www.linkedin.com/jobs/view/4333779510","","Cyber Security Engineer","Instaffo","Regensburg, Bavaria, Germany","2026-01-09","","","","","","",False,"","","","","","","https://de.linkedin.com/company/instaffo-gmbh","","","","","","","","","","","",""
"li-4331504555","linkedin","https://www.linkedin.com/jobs/view/4331504555","","Automotive Security Expert (gn)","Cognizant Mobility","","2026-01-09","","","","","","",False,"","","","","","","https://de.linkedin.com/company/cognizant-mobility","","","","","","","","","","","",""
"li-4311910264","linkedin","https://www.linkedin.com/jobs/view/4311910264","","Cyber Security Engineer (m/w/d)","WITRON Group","Parkstein, Bavaria, Germany","2026-01-08","","","","","","",False,"","","","","","","https://de.linkedin.com/company/witron","","","","","","","","","","","",""
"li-4328943918","linkedin","https://www.linkedin.com/jobs/view/4328943918","","Security Engineer (m/w/d) im Bereich Managed Services","PROFI Engineering Systems AG","Bavaria, Germany","2025-12-23","","","","","","",False,"","","","","","","https://de.linkedin.com/company/profiag","","","","","","","","","","","",""
"li-4357637688","linkedin","https://www.linkedin.com/jobs/view/4357637688","","Pentester (m/w/d)","Hetzner Finland Oy","Gunzenhausen, Bavaria, Germany","2025-12-21","","","","","","",False,"","","","","","","https://fi.linkedin.com/company/hetzner-finland-oy","","","","","","","","","","","",""
"li-4326355278","linkedin","https://www.linkedin.com/jobs/view/4326355278","","Wissenschaftlicher Mitarbeiter - Sichere IT-Infrastrukturen (all genders)","Fraunhofer AISEC","Weiden, Bavaria, Germany","2025-12-09","","","","","","",False,"","","","","","","https://de.linkedin.com/company/fraunhofer-aisec","","","","","","","","","","","",""
"li-4355826241","linkedin","https://www.linkedin.com/jobs/view/4355826241","","Software Developer (m/w/d) Embedded Applications","b-plus Group","Regensburg, Bavaria, Germany","2026-01-26","","","","","","",False,"","","","","","","https://de.linkedin.com/company/b-plus-group","","","","","","","","","","","",""
"li-4366113832","linkedin","https://www.linkedin.com/jobs/view/4366113832","","Embedded Softwareentwickler C++ (m/w/d)","Afra GmbH","Forchheim, Bavaria, Germany","2026-01-26","","","","","","",False,"","","","","","","https://de.linkedin.com/company/afra-gmbh","","","","","","","","","","","",""
"li-4346013080","linkedin","https://www.linkedin.com/jobs/view/4346013080","","Softwareentwickler C++ (all gender)","ALTEN Germany","Erlangen, Bavaria, Germany","2026-01-23","","","","","","",False,"","","","","","","https://de.linkedin.com/company/altengermany","","","","","","","","","","","",""
"li-4345954513","linkedin","https://www.linkedin.com/jobs/view/4345954513","","Softwareentwickler DevOps (all gender)","ALTEN Germany","Erlangen, Bavaria, Germany","2026-01-23","","","","","","",False,"","","","","","","https://de.linkedin.com/company/altengermany","","","","","","","","","","","",""
"li-3940943410","linkedin","https://www.linkedin.com/jobs/view/3940943410","","IT Security Consultant w/m/d Identity & Access Management","Computacenter","","2026-01-23","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/computacenter","","","","","","","","","","","",""
"li-4354173874","linkedin","https://www.linkedin.com/jobs/view/4354173874","","SPS-PROGRAMMIERER (M/W/D) IM BEREICH PHARMAINDUSTRIE","SPS & CAD AUTOMATION P.O.G. GmbH","Fürth, Bavaria, Germany","2026-01-22","","","","","","",False,"","","","","","","https://de.linkedin.com/company/sps-cad-automation-p-o-g-gmbh","","","","","","","","","","","",""
"li-4355244685","linkedin","https://www.linkedin.com/jobs/view/4355244685","","SPS-Programmierer (m/w/d)","IEMTEC GmbH","Regensburg, Bavaria, Germany","2026-01-22","","","","","","",False,"","","","","","","https://www.linkedin.com/company/iemtec-gmbh","","","","","","","","","","","",""
"li-4354160678","linkedin","https://www.linkedin.com/jobs/view/4354160678","","Werkstudent*in/ Praktikant*in (all genders) -  Backend-Entwicklung (GeoDjango)","Fraunhofer IIS","Erlangen, Bavaria, Germany","2026-01-21","","","","","","",False,"","","","","","","https://de.linkedin.com/company/fraunhofer-iis","","","","","","","","","","","",""
"li-4278639291","linkedin","https://www.linkedin.com/jobs/view/4278639291","","IC Verification Engineer – Apps / Customer Support","IC Resources","Bavaria, Germany","2026-01-21","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/icresources","","","","","","","","","","","",""
"li-4351100725","linkedin","https://www.linkedin.com/jobs/view/4351100725","","Software Developer Microsoft Business Central (all genders welcome)","COSMO CONSULT","Nuremberg, Bavaria, Germany","2026-01-20","","","","","","",False,"","","","","","","https://de.linkedin.com/company/cosmo-consult-gmbh","","","","","","","","","","","",""
"li-4329536378","linkedin","https://www.linkedin.com/jobs/view/4329536378","","Senior Software Engineer GenAI Enterprise Applications (all genders)","adesso SE","Nuremberg, Bavaria, Germany","2026-01-20","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-se","","","","","","","","","","","",""
"li-3955569759","linkedin","https://www.linkedin.com/jobs/view/3955569759","","Senior Software Engineer Java (all genders)","adesso SE","Nuremberg, Bavaria, Germany","2026-01-19","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-se","","","","","","","","","","","",""
"li-4353098495","linkedin","https://www.linkedin.com/jobs/view/4353098495","","Ausbildung zum Fachinformatiker für Anwendungsentwicklung (m/w/d)","U2D | up2date solutions GmbH","Nuremberg, Bavaria, Germany","2026-01-15","","","","","","",False,"","","","","","","https://de.linkedin.com/company/up2date-solutions-gmbh","","","","","","","","","","","",""
"li-4353124524","linkedin","https://www.linkedin.com/jobs/view/4353124524","","Software Entwickler (m/w/d) für KI-Systeme","isento GmbH","Nuremberg, Bavaria, Germany","2026-01-14","","","","","","",False,"","","","","","","https://de.linkedin.com/company/isento-gmbh","","","","","","","","","","","",""
"li-3961459967","linkedin","https://www.linkedin.com/jobs/view/3961459967","","Software Engineer Azure IoT (all genders)","adesso SE","Nuremberg, Bavaria, Germany","2026-01-14","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-se","","","","","","","","","","","",""
"li-4030758015","linkedin","https://www.linkedin.com/jobs/view/4030758015","","Software Developer - FullStack w/m/d","Computacenter","","2026-01-12","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/computacenter","","","","","","","","","","","",""
"li-4183398798","linkedin","https://www.linkedin.com/jobs/view/4183398798","","Berufsbegleitendes Studium zum Bachelor of Science Wirtschaftsinformatik (all genders)","adesso SE","Nuremberg, Bavaria, Germany","2026-01-12","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-se","","","","","","","","","","","",""
"li-4315242075","linkedin","https://www.linkedin.com/jobs/view/4315242075","","Data Cloud Engineer Salesforce (all genders)","adesso SE","Nuremberg, Bavaria, Germany","2026-01-11","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-se","","","","","","","","","","","",""
"li-4360641620","linkedin","https://www.linkedin.com/jobs/view/4360641620","","Softwareentwickler (m/w/d)","ATU","Weiden, Bavaria, Germany","2026-01-10","","","","","","",False,"","","","","","","https://de.linkedin.com/company/a.t.u-auto-teile-unger-handels-gmbh-&-co.-kg","","","","","","","","","","","",""
"li-4337960896","linkedin","https://www.linkedin.com/jobs/view/4337960896","","Softwareentwickler Unity (m/w/d)","CipSoft GmbH","Regensburg, Bavaria, Germany","2026-01-09","","","","","","",False,"","","","","","","https://de.linkedin.com/company/cipsoft","","","","","","","","","","","",""
"li-4359444507","linkedin","https://www.linkedin.com/jobs/view/4359444507","","Programmierer für KMG-Messmaschinen (m/w/d)","Maschinenfabrik Reinhausen","Regensburg, Bavaria, Germany","2026-01-09","","","","","","",False,"","","","","","","https://de.linkedin.com/company/maschinenfabrik-reinhausen","","","","","","","","","","","",""
"li-4359680635","linkedin","https://www.linkedin.com/jobs/view/4359680635","","Trainee (w/m/d) Prozessautomatisierung / Antriebstechnik","VINCI Energies","Bavaria, Germany","2026-01-09","","","","","","",False,"","","","","","","https://fr.linkedin.com/company/vinci-energies","","","","","","","","","","","",""
"li-4329750555","linkedin","https://www.linkedin.com/jobs/view/4329750555","","Softwareentwickler C++ (m/w/d)","Bertrandt Group","Erlangen, Bavaria, Germany","2026-01-08","","","","","","",False,"","","","","","","https://de.linkedin.com/company/bertrandt-ag","","","","","","","","","","","",""
"li-4344977055","linkedin","https://www.linkedin.com/jobs/view/4344977055","","Software Engineer SAP-HCM (m/w/d)","ERGO Group AG","Nuremberg, Bavaria, Germany","2026-01-07","","","","","","",False,"","","","","","","https://de.linkedin.com/company/ergo-group-ag","","","","","","","","","","","",""
"li-4354620803","linkedin","https://www.linkedin.com/jobs/view/4354620803","","Ingenieur (m/w/d) im Bereich Sicherheitsleittechnik","Technology & Strategy","Erlangen, Bavaria, Germany","2026-01-05","","","","","","",False,"","","","","","","https://fr.linkedin.com/company/technology-&-strategy-t&s-","","","","","","","","","","","",""
"li-4328496853","linkedin","https://www.linkedin.com/jobs/view/4328496853","","Softwareentwickler (m/w/d) in C#/.NET 8 für CRM","vfm-Gruppe","Pegnitz, Bavaria, Germany","2025-12-22","","","","","","",False,"","","","","","","https://de.linkedin.com/company/vfm-gruppe","","","","","","","","","","","",""
"li-4344614217","linkedin","https://www.linkedin.com/jobs/view/4344614217","","Microservices Engineer","Canonical","Nuremberg, Bavaria, Germany","2025-12-18","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/canonical","","","","","","","","","","","",""
"li-4327197325","linkedin","https://www.linkedin.com/jobs/view/4327197325","","Fullstack Softwareentwickler (m/w/d) Golang / Vue.js","ASTRUM IT GmbH","Nuremberg, Bavaria, Germany","2025-12-13","","","","","","",False,"","","","","","","https://de.linkedin.com/company/astrum-it-gmbh","","","","","","","","","","","",""
"li-4327195148","linkedin","https://www.linkedin.com/jobs/view/4327195148","","Projektingenieur KI (m/w/x) Netzoptimierung und Deep Learning","Groupe SII","Regensburg, Bavaria, Germany","2025-12-12","","","","","","",False,"","","","","","","https://fr.linkedin.com/company/sii","","","","","","","","","","","",""
"li-4325748159","linkedin","https://www.linkedin.com/jobs/view/4325748159","","Senior Softwareentwickler C#/.NET (m/w/d)","ASTRUM IT GmbH","Nuremberg, Bavaria, Germany","2025-12-05","","","","","","",False,"","","","","","","https://de.linkedin.com/company/astrum-it-gmbh","","","","","","","","","","","",""
"li-4339622474","linkedin","https://www.linkedin.com/jobs/view/4339622474","","QA Engineer / Tester (m/w/d)","Tantive GmbH","Nuremberg, Bavaria, Germany","2025-11-10","","","","","","",False,"","","","","","","https://de.linkedin.com/company/tantive-gmbh","","","","","","","","","","","",""
"li-4332475858","linkedin","https://www.linkedin.com/jobs/view/4332475858","","Duales Studium zum Bachelor of Science - Künstliche Intelligenz und Data Science","Netto Marken-Discount","Maxhütte-Haidhof, Bavaria, Germany","2025-10-28","","","","","","",False,"","","","","","","https://de.linkedin.com/company/netto-marken-discount","","","","","","","","","","","",""
"li-4319016470","linkedin","https://www.linkedin.com/jobs/view/4319016470","","Trainee Softwareentwickler für AL Programmierung (w/m/d)","TSO-DATA","Nuremberg, Bavaria, Germany","2025-10-23","","","","","","",False,"","","","","","","https://de.linkedin.com/company/tso-de","","","","","","","","","","","",""
"li-4315489585","linkedin","https://www.linkedin.com/jobs/view/4315489585","","Senior Software Engineer C++ (m/w/d)","ASMPT AMICRA","Regensburg, Bavaria, Germany","2025-10-22","","","","","","",False,"","","","","","","https://de.linkedin.com/company/asmpt-amicra","","","","","","","","","","","",""
"li-4356624388","linkedin","https://www.linkedin.com/jobs/view/4356624388","","API- & DB- Softwareentwickler im Backend","Vogl Electronic","Regensburg, Bavaria, Germany","","","","","","","",False,"","","","","","","https://de.linkedin.com/company/vogl-electronic","","","","","","","","","","","",""
"li-4256548245","linkedin","https://www.linkedin.com/jobs/view/4256548245","","Software Architect IT/OT Industrie 4.0 für die Prozessindustrie","adesso SE","Nuremberg, Bavaria, Germany","2026-01-27","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-se","","","","","","","","","","","",""
"li-4281333314","linkedin","https://www.linkedin.com/jobs/view/4281333314","","Software Architect IT/OT Industrie 4.0 für die Prozessindustrie","adesso SE","Nuremberg, Bavaria, Germany","2026-01-27","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-se","","","","","","","","","","","",""
"li-4321493974","linkedin","https://www.linkedin.com/jobs/view/4321493974","","Software Architect (gn) Android Automotive IVI","Cognizant Mobility","","2026-01-26","","","","","","",False,"","","","","","","https://de.linkedin.com/company/cognizant-mobility","","","","","","","","","","","",""
"li-4345646117","linkedin","https://www.linkedin.com/jobs/view/4345646117","","Software Architect w/m/d","Computacenter","","2026-01-20","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/computacenter","","","","","","","","","","","",""
"li-4335754173","linkedin","https://www.linkedin.com/jobs/view/4335754173","","Senior Softwarearchitekt (m/w/d)","Körber Supply Chain","Nuremberg, Bavaria, Germany","2026-01-16","","","","","","",False,"","","","","","","https://de.linkedin.com/company/koerber-supply-chain","","","","","","","","","","","",""
"li-4332222478","linkedin","https://www.linkedin.com/jobs/view/4332222478","","Software Architect (gn) Android Automotive IVI","Cognizant Mobility","","2026-01-09","","","","","","",False,"","","","","","","https://de.linkedin.com/company/cognizant-mobility","","","","","","","","","","","",""
"li-4358904298","linkedin","https://www.linkedin.com/jobs/view/4358904298","","Senior Engineer Network WAN (m/w/d)","BWI GmbH","Nuremberg, Bavaria, Germany","2026-01-08","","","","","","",False,"","","","","","","https://de.linkedin.com/company/bwi-gmbh","","","","","","","","","","","",""
"li-3961467029","linkedin","https://www.linkedin.com/jobs/view/3961467029","","Software Architect MES / IIoT / Industrie 4.0 (all genders)","adesso SE","Nuremberg, Bavaria, Germany","2026-01-27","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-se","","","","","","","","","","","",""
"li-3961465540","linkedin","https://www.linkedin.com/jobs/view/3961465540","","SAP Commerce Cloud (Hybris) Developer (all genders)","adesso SE","Nuremberg, Bavaria, Germany","2026-01-27","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-se","","","","","","","","","","","",""
"li-4366627821","linkedin","https://www.linkedin.com/jobs/view/4366627821","","Lead DevSecOps Engineer - Kubernetes (m/w/d)","BWI GmbH","Nuremberg, Bavaria, Germany","2026-01-27","","","","","","",False,"","","","","","","https://de.linkedin.com/company/bwi-gmbh","","","","","","","","","","","",""
"li-4193259185","linkedin","https://www.linkedin.com/jobs/view/4193259185","","Senior Cloud Integration Developer SAP BTP (all genders)","adesso business consulting AG","Nuremberg, Bavaria, Germany","2026-01-27","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-business-consulting-ag","","","","","","","","","","","",""
"li-4363487735","linkedin","https://www.linkedin.com/jobs/view/4363487735","","Test Professional (w/m/d) Befristet bis 31.12.2026","Siemens","Nuremberg, Bavaria, Germany","2026-01-24","","","","","","",False,"","","","","","","https://de.linkedin.com/company/siemens","","","","","","","","","","","",""
"li-4363378966","linkedin","https://www.linkedin.com/jobs/view/4363378966","","Pflichtpraktikum - Efficient Engineering","Siemens","Nuremberg, Bavaria, Germany","2026-01-24","","","","","","",False,"","","","","","","https://de.linkedin.com/company/siemens","","","","","","","","","","","",""
"li-4236389262","linkedin","https://www.linkedin.com/jobs/view/4236389262","","(Junior) SPS Programmierer (m/w/d) - Bereich Neuprojekte","WITRON Group","Parkstein, Bavaria, Germany","2026-01-22","","","","","","",False,"","","","","","","https://de.linkedin.com/company/witron","","","","","","","","","","","",""
"li-4361972776","linkedin","https://www.linkedin.com/jobs/view/4361972776","","Ausbildung Fachinformatiker (all genders) für Anwendungsentwicklung","DATAGROUP Enterprise","Nuremberg, Bavaria, Germany","2026-01-20","","","","","","",False,"","","","","","","https://de.linkedin.com/company/sap-datagroup","","","","","","","","","","","",""
"li-3961461784","linkedin","https://www.linkedin.com/jobs/view/3961461784","","Lead Cloud Data Engineer - Azure / Databricks (all genders)","adesso SE","Nuremberg, Bavaria, Germany","2026-01-20","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-se","","","","","","","","","","","",""
"li-4257253212","linkedin","https://www.linkedin.com/jobs/view/4257253212","","Senior SPS Programmierer (m/w/d)","BHS Intralogistics GmbH","Neutraubling, Bavaria, Germany","2026-01-19","","","","","","",False,"","","","","","","https://de.linkedin.com/company/bhs-intralogistics","","","","","","","","","","","",""
"li-4354749052","linkedin","https://www.linkedin.com/jobs/view/4354749052","","Softwareentwickler für Bildverarbeitungssysteme (m/w/d)","Bertrandt Group","Forchheim, Bavaria, Germany","2026-01-14","","","","","","",False,"","","","","","","https://de.linkedin.com/company/bertrandt-ag","","","","","","","","","","","",""
"li-4362451078","linkedin","https://www.linkedin.com/jobs/view/4362451078","","Senior Client Engineer (all genders)","MHP – A Porsche Company","Nuremberg, Bavaria, Germany","2026-01-14","","","","","","",False,"","","","","","","https://de.linkedin.com/company/mhp-a-porsche-company","","","","","","","","","","","",""
"li-3961464624","linkedin","https://www.linkedin.com/jobs/view/3961464624","","Microsoft Dynamics CRM Developer (all genders)","adesso SE","Nuremberg, Bavaria, Germany","2026-01-14","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-se","","","","","","","","","","","",""
"li-4348056324","linkedin","https://www.linkedin.com/jobs/view/4348056324","","Praktikant APP Entwicklung Innovation Lab (w/m/x)","BMW Group","Regensburg, Bavaria, Germany","2026-01-13","","","","","","",False,"","","","","","","https://de.linkedin.com/company/bmw-group","","","","","","","","","","","",""
"li-4352400294","linkedin","https://www.linkedin.com/jobs/view/4352400294","","Werkstudent ( m/w/d) im Bereich Datenbereinigung","NETZSCH Group","Selb, Bavaria, Germany","2026-01-09","","","","","","",False,"","","","","","","https://de.linkedin.com/company/netzsch-group","","","","","","","","","","","",""
"li-4359634553","linkedin","https://www.linkedin.com/jobs/view/4359634553","","Praktikum - Applikationsentwicklung im Bereich Fahrzeugzugangssysteme (d/m/w)","Schaeffler","Regensburg, Bavaria, Germany","2026-01-09","","","","","","",False,"","","","","","","https://de.linkedin.com/company/schaeffler","","","","","","","","","","","",""
"li-4103370992","linkedin","https://www.linkedin.com/jobs/view/4103370992","","Software Developer ServiceNow (all genders)","adesso SE","Nuremberg, Bavaria, Germany","2026-01-08","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-se","","","","","","","","","","","",""
"li-4357667722","linkedin","https://www.linkedin.com/jobs/view/4357667722","","Praktikum/Praxissemester (m/w/d)","Hetzner Finland Oy","Gunzenhausen, Bavaria, Germany","2025-12-21","","","","","","",False,"","","","","","","https://fi.linkedin.com/company/hetzner-finland-oy","","","","","","","","","","","",""
"li-4348159697","linkedin","https://www.linkedin.com/jobs/view/4348159697","","Entwicklungsingenieur ICT (m/w/d)","testedge GmbH & Co. KG","Wolframs-Eschenbach, Bavaria, Germany","2025-12-03","","","","","","",False,"","","","","","","https://de.linkedin.com/company/testedge-bremen","","","","","","","","","","","",""
"li-4318983007","linkedin","https://www.linkedin.com/jobs/view/4318983007","","Softwareentwickler (m/w/d) für Software Tests an Ethernet Controller Drivern","Ways-GmbH","Regensburg, Bavaria, Germany","2025-10-29","","","","","","",False,"","","","","","","https://de.linkedin.com/company/ways-gmbh","","","","","","","","","","","",""
"li-4321851545","linkedin","https://www.linkedin.com/jobs/view/4321851545","","Researcher (m/f/d) in the field of Process Mining and/or Business Process Automation (Wirtschaftsinformatik) (100%, TV-L E13)","Department Artificial Intelligence in Biomedical Engineering - AIBE@FAU","Erlangen, Bavaria, Germany","2025-10-16","","","","","","",False,"","","","","","","https://de.linkedin.com/company/aibe-fau","","","","","","","","","","","",""
"li-4356450087","linkedin","https://www.linkedin.com/jobs/view/4356450087","","Test Ingenieur Connected Car (m/w/d)","CarByte","Nuremberg, Bavaria, Germany","","","","","","","",False,"","","","","","","https://de.linkedin.com/company/carbyte","","","","","","","","","","","",""
"li-4366979767","linkedin","https://www.linkedin.com/jobs/view/4366979767","","Testingenieur ? Systemintegration (m/w/d)","mamgo | Talente 🔗 Jobs","Gunzenhausen, Bavaria, Germany","","","","","","","",False,"","","","","","","https://de.linkedin.com/company/mamgo-io","","","","","","","","","","","",""
"li-4366992398","linkedin","https://www.linkedin.com/jobs/view/4366992398","","SPS-/Roboter-Programmierer (m/w/d)","mamgo | Talente 🔗 Jobs","Herzogenaurach, Bavaria, Germany","","","","","","","",False,"","","","","","","https://de.linkedin.com/company/mamgo-io","","","","","","","","","","","",""
"li-4366905886","linkedin","https://www.linkedin.com/jobs/view/4366905886","","Lead Golang Developer (m/w/d)","BWI GmbH","Nuremberg, Bavaria, Germany","","","","","","","",False,"","","","","","","https://de.linkedin.com/company/bwi-gmbh","","","","","","","","","","","",""
"li-4193255534","linkedin","https://www.linkedin.com/jobs/view/4193255534","","Solution Architect SAP Food & Beverage (all genders)","adesso business consulting AG","Nuremberg, Bavaria, Germany","2026-01-27","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-business-consulting-ag","","","","","","","","","","","",""
"li-4365071726","linkedin","https://www.linkedin.com/jobs/view/4365071726","","Solution Architect (m/w/d) im Bereich Sichere Umgebungen","Firmengruppe Max Bögl","Sengenthal, Bavaria, Germany","2026-01-21","","","","","","",False,"","","","","","","https://de.linkedin.com/company/firmengruppe-max-b%C3%B6gl","","","","","","","","","","","",""
"li-3971173260","linkedin","https://www.linkedin.com/jobs/view/3971173260","","Senior SAP Cloud Solutions Architect (all genders)","adesso SE","Nuremberg, Bavaria, Germany","2026-01-19","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-se","","","","","","","","","","","",""
"li-4353550863","linkedin","https://www.linkedin.com/jobs/view/4353550863","","Solution Architect (Microsoft Dynamics 365 F&SCM) (all genders welcome)","COSMO CONSULT","Nuremberg, Bavaria, Germany","2026-01-15","","","","","","",False,"","","","","","","https://de.linkedin.com/company/cosmo-consult-gmbh","","","","","","","","","","","",""
"li-3999397470","linkedin","https://www.linkedin.com/jobs/view/3999397470","","Inhouse Cloud Integration Architect SAP BTP (all genders)","adesso SE","Nuremberg, Bavaria, Germany","2026-01-15","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-se","","","","","","","","","","","",""
"li-4330992118","linkedin","https://www.linkedin.com/jobs/view/4330992118","","Security Architect (Software & Cloud) (m/w/d)","Landis+Gyr","Nuremberg, Bavaria, Germany","2026-01-08","","","","","","",False,"","","","","","","https://ch.linkedin.com/company/landis","","","","","","","","","","","",""
"li-4202674219","linkedin","https://www.linkedin.com/jobs/view/4202674219","","Senior Solution Architect Teamcenter","Instaffo","Neumarkt in der Oberpfalz, Bavaria, Germany","","","","","","","",False,"","","","","","","https://de.linkedin.com/company/instaffo-gmbh","","","","","","","","","","","",""
"li-4322830560","linkedin","https://www.linkedin.com/jobs/view/4322830560","","DevOps Engineer Java (all genders)","adesso SE","Nuremberg, Bavaria, Germany","2026-01-19","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-se","","","","","","","","","","","",""
"li-4326616816","linkedin","https://www.linkedin.com/jobs/view/4326616816","","Senior Cloud Platform Engineer / Banking (all genders)","msg for banking ag","Nuremberg, Bavaria, Germany","2025-12-11","","","","","","",False,"","","","","","","https://de.linkedin.com/company/msgforbanking","","","","","","","","","","","",""
"li-4366208000","linkedin","https://www.linkedin.com/jobs/view/4366208000","","IT-Systemadministrator für die Schulen (w/m/d)","Katholische Jugendfürsorge der Diözese Regensburg e. V.","Regensburg, Bavaria, Germany","2026-01-26","","","","","","",False,"","","","","","","https://de.linkedin.com/company/katholische-jugendf%C3%BCrsorge-der-di%C3%B6zese-regensburg-e-v","","","","","","","","","","","",""
"li-4366230933","linkedin","https://www.linkedin.com/jobs/view/4366230933","","Mitarbeiter IT-Systemadministrator (m/w/d)","Hans Kupfer & Sohn GmbH & Co. KG","Heilsbronn, Bavaria, Germany","2026-01-26","","","","","","",False,"","","","","","","https://de.linkedin.com/company/hans-kupfer-sohn-gmbh-co-kg","","","","","","","","","","","",""
"li-4238239757","linkedin","https://www.linkedin.com/jobs/view/4238239757","","IT Systemadministrator Microsoft | Perspektive Teamleitung, M365, Azure, SQL | Inhouse (mwd)","Vesterling AG","Regensburg, Bavaria, Germany","2026-01-22","","","","","","",False,"","","","","","","https://de.linkedin.com/company/vesterling","","","","","","","","","","","",""
"li-4202670782","linkedin","https://www.linkedin.com/jobs/view/4202670782","","IT-Systemadministrator","Instaffo","Sonnefeld, Bavaria, Germany","2026-01-09","","","","","","",False,"","","","","","","https://de.linkedin.com/company/instaffo-gmbh","","","","","","","","","","","",""
"li-4325514596","linkedin","https://www.linkedin.com/jobs/view/4325514596","","IT-Systemadministrator (m/w/d)","Verve","Bayreuth, Bavaria, Germany","2025-12-03","","","","","","",False,"","","","","","","https://www.linkedin.com/company/verve-ad-solutions","","","","","","","","","","","",""
"li-4325021524","linkedin","https://www.linkedin.com/jobs/view/4325021524","","IT Systemadministrator Linux (m/w/d)","mgm technology partners","Bamberg, Bavaria, Germany","2025-11-29","","","","","","",False,"","","","","","","https://de.linkedin.com/company/mgm-technology-partners-gmbh","","","","","","","","","","","",""
"li-4337628660","linkedin","https://www.linkedin.com/jobs/view/4337628660","","(Junior) DevOps-Administrator (m/w/d)","Netto Marken-Discount","Maxhütte-Haidhof, Bavaria, Germany","2025-11-21","","","","","","",False,"","","","","","","https://de.linkedin.com/company/netto-marken-discount","","","","","","","","","","","",""
"li-4340991558","linkedin","https://www.linkedin.com/jobs/view/4340991558","","IT-Cloud-Administrator:in (w/m/d)","Head-on Solutions GmbH","Nuremberg, Bavaria, Germany","2025-11-17","","","","","","",False,"","","","","","","https://de.linkedin.com/company/head-on-solutions","","","","","","","","","","","",""
"li-4334656939","linkedin","https://www.linkedin.com/jobs/view/4334656939","","IT-Systemadministrator | Systemintegration (m/w/d)","GODELMANN GmbH & Co. KG","Fensterbach, Bavaria, Germany","2025-11-07","","","","","","",False,"","","","","","","https://de.linkedin.com/company/godelmann-gmbh-co-kg","","","","","","","","","","","",""
"li-4343983851","linkedin","https://www.linkedin.com/jobs/view/4343983851","","IT Systems & Application Administrator (m/w/d)","A. Lange & Söhne","Glashütte, Bavaria, Germany","","","","","","","",False,"","","","","","","https://de.linkedin.com/company/alangesoehne","","","","","","","","","","","",""
"li-4366976881","linkedin","https://www.linkedin.com/jobs/view/4366976881","","IT-Systemadministrator (m/w/d)","mamgo | Talente 🔗 Jobs","Nuremberg, Bavaria, Germany","","","","","","","",False,"","","","","","","https://de.linkedin.com/company/mamgo-io","","","","","","","","","","","",""
"li-4366767667","linkedin","https://www.linkedin.com/jobs/view/4366767667","","Medical IT Administrator (m/w/d)","Quartz Healthcare Germany","Regensburg, Bavaria, Germany","","","","","","","",False,"","","","","","","https://www.linkedin.com/company/quartz-healthcare","","","","","","","","","","","",""
